2,FitnessArticleFormula,Greedy,17,61,600,6391,2792,11419,35167249,1309,4098,44502174,0,0,0,0,2963,61252,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,62,600,2597,794,12066,16194177,833,2249,19158955,0,0,0,0,3064,62369,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,63,600,1166,223,10632,5104974,578,1093,5834149,0,0,0,0,3015,63306,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,64,600,629,138,11573,3160866,744,1182,3741168,0,0,0,0,2968,64471,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,65,600,693,143,11987,3617778,1396,1712,4274300,0,0,0,0,2990,65874,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,66,600,900,265,11111,3576867,1769,1756,4397436,0,0,0,0,2931,67144,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,67,600,418,81,11296,1857054,1160,1688,2161981,0,0,0,0,3084,67905,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,68,600,178,47,11991,583096,422,703,796484,0,0,0,0,3028,67693,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,69,600,144,48,11927,290985,339,584,446090,0,0,0,0,2932,68625,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,70,600,338,16,10941,149725,179,410,208841,0,0,0,0,2905,61766,600,TRUE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,71,345,56,0,11033,94333,153,452,113574,0,0,0,0,2829,69615,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,41,11,129,129,11315,507,87,0,420,0,0,0,0,8,58,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,42,180,650,580,11257,46744,518,24,45688,0,0,0,0,77,655,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,43,600,1192,605,12048,783217,663,69,796014,0,0,0,0,1131,11112,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,44,600,6291,308,12137,1436444,590,236,1574526,0,0,0,0,3339,38095,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,45,600,3837,160,3362,561892,277,269,570777,0,0,0,0,2857,39265,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,46,600,1711,138,5789,368903,211,295,369214,0,0,0,0,2656,40396,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,47,600,1846,124,3840,338616,258,291,339104,0,0,0,0,2710,41608,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,48,600,1476,117,6035,282287,231,297,280699,0,0,0,0,2837,42846,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,49,600,2972,86,6678,189450,171,359,187121,0,0,0,0,3036,44198,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,50,600,1291,78,7877,164059,151,387,162029,0,0,0,0,3197,45462,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,51,600,2579,61,6690,151227,116,378,149151,0,0,0,0,3373,46804,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,52,600,2843,102,3741,248655,95,386,248358,0,0,0,0,3402,48281,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,53,600,2036,120,3846,317650,108,372,316435,0,0,0,0,3292,49896,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,54,600,1174,79,3918,182997,104,238,182755,0,0,0,0,3022,51804,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,55,600,1962,126,8306,326312,144,421,324088,0,0,0,0,2797,53271,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,56,600,1334,170,7067,1440781,138,673,1328495,0,0,0,0,2578,54798,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,57,600,1115,64,6120,498001,89,677,452492,0,0,0,0,2757,56818,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,58,600,845,67,4399,434015,93,555,397747,0,0,0,0,2915,58008,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,59,600,488,79,5223,608241,74,540,537418,0,0,0,0,3051,59174,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,60,600,416,63,8863,436797,69,541,399336,0,0,0,0,3158,60326,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,61,600,582,49,6424,402929,115,560,361733,0,0,0,0,3189,61582,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,62,600,257,30,9396,228560,145,354,203731,0,0,0,0,3147,62775,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,63,600,238,39,6839,295356,220,333,254981,0,0,0,0,3034,63957,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,64,600,152,16,9231,220388,295,405,208429,0,0,0,0,2984,65078,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,65,600,208,32,5750,208277,392,411,185721,0,0,0,0,2953,66101,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,66,600,124,32,7650,269153,381,498,228283,0,0,0,0,2874,67122,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,67,423,85,0,9286,42886,101,340,40070,0,0,0,0,2939,68165,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,68,600,107,7,5400,98248,149,314,93042,0,0,0,0,2006,48473,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,69,436,71,0,6680,43370,53,359,41856,0,0,0,0,2883,69690,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,70,600,67,0,7516,95859,85,528,91712,0,0,0,0,2108,51025,600,FALSE,TRUE,TRUE
1,FitnessArticleFormula,Greedy,17,71,514,69,15,8488,68694,36,690,65464,0,0,0,0,2867,69796,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,41,11,100,85,9348,506,94,0,412,0,0,0,0,8,58,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,42,172,586,561,8851,52031,550,27,50976,0,0,0,0,77,659,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,43,600,882,562,7627,751344,625,59,747348,0,0,0,0,1075,10615,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,44,600,3441,402,9451,1638709,564,269,1641886,0,0,0,0,3315,38108,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,45,600,1661,175,10082,1224632,219,233,1148954,0,0,0,0,2818,39301,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,46,600,1805,124,9187,1019999,232,280,899439,0,0,0,0,2651,40418,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,47,600,1458,110,9509,835479,277,286,744503,0,0,0,0,2693,41627,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,48,600,1883,124,5682,1094225,241,300,980774,0,0,0,0,2775,42910,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,49,600,1997,93,4331,649944,188,327,614383,0,0,0,0,2882,44361,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,50,600,1725,90,4947,668225,193,316,623518,0,0,0,0,3026,45587,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,51,600,3263,57,4031,437640,166,304,403653,0,0,0,0,3197,46875,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,52,600,1187,60,4361,448552,137,325,412413,0,0,0,0,3233,48300,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,53,600,999,63,5490,461249,147,295,419123,0,0,0,0,3176,50066,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,54,600,808,68,9187,664244,107,231,610055,0,0,0,0,3001,51721,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,55,600,2202,126,6161,868442,169,374,792901,0,0,0,0,2740,53344,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,56,600,807,161,7536,1139870,175,848,1036741,0,0,0,0,2622,55246,600,FALSE,TRUE,TRUE
2,FitnessArticleFormula,Greedy,17,57,600,683,47,6174,429213,117,753,394335,0,0,0,0,2770,56823,600,FALSE,TRUE,TRUE
