runId,found,totalTimeMs,fitness,heuristic,nbWires,nbComparators,SUBSUMPTION,FITNESS_RANDOM,VARIANCE_RANDOM
20,1,46,FitnessBad0,Greedy,9,25,true,false,false
20,0,178,FitnessBad0,Greedy,10,29,true,false,false
20,1,601,FitnessBad0,Greedy,11,35,true,false,false
20,1,774,FitnessBad0,Greedy,12,39,true,false,false
20,0,2170,FitnessBad0,Greedy,13,45,true,false,false
20,0,3215,FitnessBad0,Greedy,14,51,true,false,false
20,1,10881,FitnessBad0,Greedy,15,56,true,false,false
20,1,17663,FitnessBad0,Greedy,16,60,true,false,false
21,1,9,FitnessBad0,Greedy,8,19,true,false,false
21,1,72,FitnessBad0,Greedy,9,25,true,false,false
21,0,261,FitnessBad0,Greedy,10,29,true,false,false
21,1,633,FitnessBad0,Greedy,11,35,true,false,false
21,1,944,FitnessBad0,Greedy,12,39,true,false,false
21,0,2403,FitnessBad0,Greedy,13,45,true,false,false
21,0,3760,FitnessBad0,Greedy,14,51,true,false,false
21,1,13503,FitnessBad0,Greedy,15,56,true,false,false
21,1,16243,FitnessBad0,Greedy,16,60,true,false,false
22,1,9,FitnessBad0,Greedy,8,19,true,false,false
22,1,79,FitnessBad0,Greedy,9,25,true,false,false
22,0,332,FitnessBad0,Greedy,10,29,true,false,false
22,1,824,FitnessBad0,Greedy,11,35,true,false,false
22,1,1143,FitnessBad0,Greedy,12,39,true,false,false
22,0,2486,FitnessBad0,Greedy,13,45,true,false,false
22,0,3796,FitnessBad0,Greedy,14,51,true,false,false
22,1,13392,FitnessBad0,Greedy,15,56,true,false,false
22,1,14353,FitnessBad0,Greedy,16,60,true,false,false
23,1,10,FitnessBad0,Greedy,8,19,true,false,false
23,1,64,FitnessBad0,Greedy,9,25,true,false,false
23,0,295,FitnessBad0,Greedy,10,29,true,false,false
23,1,572,FitnessBad0,Greedy,11,35,true,false,false
23,1,762,FitnessBad0,Greedy,12,39,true,false,false
23,0,2123,FitnessBad0,Greedy,13,45,true,false,false
23,0,3565,FitnessBad0,Greedy,14,51,true,false,false
23,1,14171,FitnessBad0,Greedy,15,56,true,false,false
23,1,15796,FitnessBad0,Greedy,16,60,true,false,false
24,1,11,FitnessBad0,Greedy,8,19,true,false,false
24,1,92,FitnessBad0,Greedy,9,25,true,false,false
24,0,272,FitnessBad0,Greedy,10,29,true,false,false
24,1,639,FitnessBad0,Greedy,11,35,true,false,false
24,1,850,FitnessBad0,Greedy,12,39,true,false,false
24,0,2330,FitnessBad0,Greedy,13,45,true,false,false
24,0,3423,FitnessBad0,Greedy,14,51,true,false,false
24,1,13245,FitnessBad0,Greedy,15,56,true,false,false
24,1,15348,FitnessBad0,Greedy,16,60,true,false,false
25,1,13,FitnessBad0,Greedy,8,19,true,false,false
25,1,86,FitnessBad0,Greedy,9,25,true,false,false
25,0,283,FitnessBad0,Greedy,10,29,true,false,false
25,1,704,FitnessBad0,Greedy,11,35,true,false,false
25,1,868,FitnessBad0,Greedy,12,39,true,false,false
25,0,2462,FitnessBad0,Greedy,13,45,true,false,false
25,0,3713,FitnessBad0,Greedy,14,51,true,false,false
25,1,17356,FitnessBad0,Greedy,15,56,true,false,false
25,1,14770,FitnessBad0,Greedy,16,60,true,false,false
26,1,11,FitnessBad0,Greedy,8,19,true,false,false
26,1,130,FitnessBad0,Greedy,9,25,true,false,false
26,0,262,FitnessBad0,Greedy,10,29,true,false,false
26,1,650,FitnessBad0,Greedy,11,35,true,false,false
26,1,888,FitnessBad0,Greedy,12,39,true,false,false
26,0,2342,FitnessBad0,Greedy,13,45,true,false,false
26,0,3814,FitnessBad0,Greedy,14,51,true,false,false
26,1,11473,FitnessBad0,Greedy,15,56,true,false,false
26,1,11030,FitnessBad0,Greedy,16,60,true,false,false
27,1,6,FitnessBad0,Greedy,8,19,true,false,false
27,1,52,FitnessBad0,Greedy,9,25,true,false,false
27,0,199,FitnessBad0,Greedy,10,29,true,false,false
27,1,545,FitnessBad0,Greedy,11,35,true,false,false
27,1,731,FitnessBad0,Greedy,12,39,true,false,false
27,0,1813,FitnessBad0,Greedy,13,45,true,false,false
27,0,2810,FitnessBad0,Greedy,14,51,true,false,false
27,1,9956,FitnessBad0,Greedy,15,56,true,false,false
27,1,13602,FitnessBad0,Greedy,16,60,true,false,false
28,1,15,FitnessBad0,Greedy,8,19,true,false,false
28,1,68,FitnessBad0,Greedy,9,25,true,false,false
28,0,250,FitnessBad0,Greedy,10,29,true,false,false
28,1,648,FitnessBad0,Greedy,11,35,true,false,false
28,1,839,FitnessBad0,Greedy,12,39,true,false,false
28,0,2307,FitnessBad0,Greedy,13,45,true,false,false
28,0,3725,FitnessBad0,Greedy,14,51,true,false,false
28,1,14089,FitnessBad0,Greedy,15,56,true,false,false
28,1,17817,FitnessBad0,Greedy,16,60,true,false,false
29,1,13,FitnessBad0,Greedy,8,19,true,false,false
29,1,67,FitnessBad0,Greedy,9,25,true,false,false
29,0,239,FitnessBad0,Greedy,10,29,true,false,false
29,1,620,FitnessBad0,Greedy,11,35,true,false,false
29,1,786,FitnessBad0,Greedy,12,39,true,false,false
29,0,2379,FitnessBad0,Greedy,13,45,true,false,false
29,0,4003,FitnessBad0,Greedy,14,51,true,false,false
29,1,16115,FitnessBad0,Greedy,15,56,true,false,false
29,1,15201,FitnessBad0,Greedy,16,60,true,false,false
30,1,5,FitnessBad0,Greedy,8,19,true,false,false
30,1,55,FitnessBad0,Greedy,9,25,true,false,false
30,0,195,FitnessBad0,Greedy,10,29,true,false,false
30,0,545,FitnessBad0,Greedy,11,35,true,false,false
30,1,683,FitnessBad0,Greedy,12,39,true,false,false
30,0,1972,FitnessBad0,Greedy,13,45,true,false,false
30,0,2961,FitnessBad0,Greedy,14,51,true,false,false
30,1,11514,FitnessBad0,Greedy,15,56,true,false,false
30,1,13981,FitnessBad0,Greedy,16,60,true,false,false
1,1,26,FitnessBad0,Greedy,8,19,false,true,false
1,1,168,FitnessBad0,Greedy,9,25,false,true,false
1,0,210,FitnessBad0,Greedy,10,29,false,true,false
1,1,311,FitnessBad0,Greedy,11,35,false,true,false
1,1,419,FitnessBad0,Greedy,12,39,false,true,false
1,1,1037,FitnessBad0,Greedy,13,45,false,true,false
1,1,1959,FitnessBad0,Greedy,14,51,false,true,false
1,1,5973,FitnessBad0,Greedy,15,56,false,true,false
1,1,8357,FitnessBad0,Greedy,16,60,false,true,false
2,1,10,FitnessBad0,Greedy,8,19,false,true,false
2,1,72,FitnessBad0,Greedy,9,25,false,true,false
2,0,174,FitnessBad0,Greedy,10,29,false,true,false
2,1,467,FitnessBad0,Greedy,11,35,false,true,false
2,1,513,FitnessBad0,Greedy,12,39,false,true,false
2,1,1464,FitnessBad0,Greedy,13,45,false,true,false
2,1,2302,FitnessBad0,Greedy,14,51,false,true,false
2,1,6421,FitnessBad0,Greedy,15,56,false,true,false
2,1,6808,FitnessBad0,Greedy,16,60,false,true,false
3,1,15,FitnessBad0,Greedy,8,19,false,true,false
3,1,54,FitnessBad0,Greedy,9,25,false,true,false
3,0,224,FitnessBad0,Greedy,10,29,false,true,false
3,1,785,FitnessBad0,Greedy,11,35,false,true,false
3,1,455,FitnessBad0,Greedy,12,39,false,true,false
3,1,1435,FitnessBad0,Greedy,13,45,false,true,false
3,1,2386,FitnessBad0,Greedy,14,51,false,true,false
3,1,6040,FitnessBad0,Greedy,15,56,false,true,false
3,1,9900,FitnessBad0,Greedy,16,60,false,true,false
4,1,9,FitnessBad0,Greedy,8,19,false,true,false
4,1,55,FitnessBad0,Greedy,9,25,false,true,false
4,0,165,FitnessBad0,Greedy,10,29,false,true,false
4,1,395,FitnessBad0,Greedy,11,35,false,true,false
4,1,500,FitnessBad0,Greedy,12,39,false,true,false
4,1,1513,FitnessBad0,Greedy,13,45,false,true,false
4,1,2360,FitnessBad0,Greedy,14,51,false,true,false
4,1,5295,FitnessBad0,Greedy,15,56,false,true,false
4,1,6800,FitnessBad0,Greedy,16,60,false,true,false
5,1,15,FitnessBad0,Greedy,8,19,false,true,false
5,1,66,FitnessBad0,Greedy,9,25,false,true,false
5,0,161,FitnessBad0,Greedy,10,29,false,true,false
5,1,352,FitnessBad0,Greedy,11,35,false,true,false
5,1,438,FitnessBad0,Greedy,12,39,false,true,false
5,1,1142,FitnessBad0,Greedy,13,45,false,true,false
5,1,2233,FitnessBad0,Greedy,14,51,false,true,false
5,1,5564,FitnessBad0,Greedy,15,56,false,true,false
5,1,6440,FitnessBad0,Greedy,16,60,false,true,false
6,1,6,FitnessBad0,Greedy,8,19,false,true,false
6,1,47,FitnessBad0,Greedy,9,25,false,true,false
6,0,129,FitnessBad0,Greedy,10,29,false,true,false
6,1,308,FitnessBad0,Greedy,11,35,false,true,false
6,1,393,FitnessBad0,Greedy,12,39,false,true,false
6,1,1018,FitnessBad0,Greedy,13,45,false,true,false
6,1,2335,FitnessBad0,Greedy,14,51,false,true,false
6,1,5036,FitnessBad0,Greedy,15,56,false,true,false
